;coefHML;coefSML;coeffundflows;coefrmrf;const;pvalorHML;pvalorSML;pvalorconst;pvalorfundflows;pvalorrmrf;r2
CL;-0,00035827299783454793;-0,005286468572329095;-0,0932576713629413;0,005610104226682467;-0,0012387876766380718;0,48165911674542794;1,3284784104607953e-09;0,3160455838471845;0,3122023041730251;3,7903691127397393e-28;0,3481431353005293
ITW;0,0026838379126464832;-0,0007196563387818493;0,2017336945452854;0,010129605655254567;-0,0013674369080154956;1,8073068701659386e-07;0,3894968504300461;0,26282013832664897;0,027428992748847497;4,4458814917738e-66;0,6658269987698964
FCX;0,007311358374869432;0,007289523139531772;0,17554086413171094;0,01527222951257846;-0,0010213874975573815;1,562112406658504e-09;0,00022291845231437788;0,7201169716235192;0,4098507838776726;3,520894434529449e-36;0,5121038900400505
PYPL;-0,006409841815268274;0,0014846768909093312;-0,029661731249832277;0,012941478587101988;-0,003929389946674314;1,5397140104714186e-10;0,3563850137914133;0,09499130792896812;0,8656889745263547;9,99074187350654e-38;0,4908417139436839
CSX;0,0030197851911322737;0,0005540346394206125;0,07328613495497174;0,009555300185293124;-0,0004752417300406212;8,018616394031589e-07;0,5784141917681669;0,7439531858779029;0,5001753044047659;1,6814500174563723e-48;0,5588329579268547
BDX;-0,0012048910920302418;-0,002765859230648135;0,08125723068374499;0,005702176739643697;-0,0014501120188054751;0,07311411160544408;0,013520687719943306;0,3729462762022667;0,503705228363579;1,2595089470445052e-18;0,24638016669903084
MCK;0,0019946081534854337;-0,0018118831075489427;0,3661937452183176;0,007274059057663098;0,0007716407456238286;0,01787015571665953;0,19402479549834012;0,7043781759065033;0,016400828963452407;3,044530794196152e-19;0,28717600363566453
ABNB;-0,0045351421677141575;0,011213295854687173;6,789010016378105e-05;0,005238133680241888;-0,0015554734151168377;1,1389312678844805e-05;1,4264424161419833e-10;0,5285100736949766;0,9997060139519145;2,8733842411211047e-08;0,2886387488595106
APH;0,0019317107533386054;0,003545985382024456;0,25197923518660464;0,010070551804222571;-0,00032701340802762115;4,834729954456853e-05;7,615274450576735e-06;0,7737738709929902;0,0032308076093024774;1,7157746418066753e-71;0,7168006162821101
TT;0,0029611578976348816;-0,0005106387785625606;0,06164865001603921;0,01116777902151779;0,0013313188316243958;2,275905452435736e-05;0,6555878855113846;0,42581536146009524;0,621357265748606;1,0885146790933602e-49;0,5552044522654556
TDG;0,0056735373757865635;0,0012034829868529792;-0,2912073593336882;0,013798076203280404;0,0019382109026894567;1,2917156350094942e-11;0,3697958212685549;0,3224620791527273;0,047076482665631365;2,0027125728561502e-53;0,593898618651217
USB;0,010425824023185981;0,003195288506953263;0,06902609303760827;0,010600958295030551;-0,0030190118597478366;1,2456206704139179e-49;0,0010654662969715551;0,03324239756826105;0,5131130510568149;4,735610269086122e-58;0,7315231428858913
GD;0,004713652757141;-0,002362259641806983;0,12325292865858321;0,009998724834998753;-0,0018089089275504333;4,118863033075485e-17;0,007495951244690771;0,15890897197865056;0,19858934016668703;4,8982097981071115e-61;0,6508023489942143
ORLY;0,0014835054678766753;-0,005276897287431009;-0,04901265971382683;0,008865992750274491;0,0020368544839170673;0,05609553142310322;5,1971461770494944e-05;0,27858183178053425;0,7267900081205193;7,370491781195956e-30;0,3613408876195219
EMR;0,004495420623068171;0,0033364774984961845;0,046557697131386064;0,009934657665359975;-0,001312110405179194;1,9988419651692833e-16;0,00012416593202223405;0,2957481821838022;0,6191123331957082;2,753053644015242e-62;0,6799656314465237
HCA;0,004358458489277615;6,03544079537065e-05;0,031039817312905865;0,013096230464424525;0,0007002052064762972;2,9626513783858663e-07;0,9651870580986016;0,7286883502721409;0,836869005522503;1,093369926550104e-47;0,5484683063593851
NOC;0,0030507318592694664;-0,004962828060432563;-0,14301313973949042;0,006303745704376067;3,5858992949882305e-05;5,3241761277782994e-05;7,55898656287719e-05;0,9841664288655834;0,2896892844789632;1,7637778684036133e-18;0,26388375661231245
PNC;0,009062521869269058;0,0014159130931360538;0,19212092582186635;0,011408065277596557;-0,002561463943785062;5,445464243667774e-42;0,1356792594323228;0,06467962386735915;0,0635499802850769;1,4706683617583734e-65;0,7363187734106988
PCAR;0,0035176590203097498;-0,0017437899354489186;0,0778848452075743;0,009380339292777951;-0,00022923311402089805;1,614134924631979e-08;0,08438900895519015;0,8761906126786937;0,47863339811827155;1,5608771794504857e-46;0,5399320961512339
AON;0,0016029443949369144;-0,003965911079190815;0,007358973077628311;0,009892789736603836;2,0242578361532454e-07;0,012931869615272642;0,00023458003666474464;0,9998962227787487;0,949518862069733;2,4481726089610885e-46;0,5081534934831149
FDX;0,001629630944984479;0,003104050081431665;0,1680398461282957;0,010077732944717348;-0,0028514073082621287;0,0855520378751502;0,04892245464423493;0,2143453202711912;0,3269541073170482;1,0407322101186078e-26;0,37348428655388854
PXD;0,010920449165473398;0,003362636219330711;-0,17513648790346506;0,01037560879394353;-0,0007997155685151602;6,047853688683571e-21;0,061852277161416676;0,7602911199177786;0,3712551107232337;1,2047830329275884e-22;0,4391306155373552
NXPI;0,002403422545786877;0,0071721108083389745;0,19313981126567747;0,012308284137282313;-0,000952684627779712;0,005001349606915369;6,651968718261401e-07;0,6443736439813124;0,21071210361963136;2,48443345474976e-42;0,5521692217227809
MAR;0,0066613143764068464;0,006438703904380876;0,024383273812682127;0,0120187397318713;-0,0008185629680356615;6,414934570052524e-15;2,819608356311034e-06;0,6779402457687856;0,8684314008643581;1,072982153269065e-43;0,5871157361052035
MCO;-0,0015490835652207584;-0,003202160097126489;-0,10355053413073553;0,012382494808879574;0,00021380995213902;0,005579266204711776;0,000590425370147377;0,8739057427362614;0,3038295248401258;8,844020471339017e-75;0,6784288447891981
VLO;0,012868297236765925;0,003397666551360072;0,14425719191190486;0,011023370680519118;-0,0013585466740822015;2,5552626124034874e-29;0,047633959917997175;0,5863236558026941;0,4392283146859719;6,36085051105548e-27;0,5248930801654609
CEG;0,00018224151921448654;-0,0023129609662825585;-0,022629613196374396;0,0025197512914516638;0,00240854410359559;0,7876688019474688;0,040349823153101885;0,1429036763795174;0,8535218211355141;4,8977983353099824e-05;0,05811449952968761
CTAS;0,0012782684550901088;-0,0023250513316209385;-0,03773962296069744;0,011758279733952975;0,0015445276759386477;0,03630751258497156;0,0220319332614727;0,2957175550642999;0,7320664765026894;1,0009412193547731e-62;0,6179254150855573
MSI;0,0008605785446417638;-0,0011498991696567958;0,18395323228652594;0,008690148588821934;0,0013583015203857815;0,2074116853630672;0,3104973568910626;0,41165880305585856;0,137056109577702;3,7824453295269324e-35;0,43109883310203856
ROP;-0,001175190109194259;-0,002681222497505926;0,05770385099083915;0,008813968746679505;-0,00011291915657585781;0,02188171251286888;0,0017150447364606696;0,9273331182260048;0,532737928176396;3,909440104365023e-54;0,5661067904023953
ECL;0,0012136054472520314;-0,0001933671578063864;0,025106730716023082;0,011359193923514688;-0,0015158402788404842;0,04559361113875526;0,8475065588296157;0,3021133430302914;0,818840340234409;1,968970160090838e-60;0,6153086747707862
NSC;0,004202303055372664;0,0006370562917193871;0,0795822729497147;0,009734404085388431;-0,0009130090754720193;5,6633847361633205e-11;0,5358474031383953;0,5432640423933253;0,47808541510045577;1,2346509708299013e-47;0,567110462397584
EW;-0,0038437839565195163;0,0005622722037341474;-0,07910543469325747;0,01116236300524391;-0,0004012365670135337;3,874344556476745e-06;0,6791478927266272;0,8397306209258609;0,593504663062218;6,855037157404116e-39;0,4750214059783846
COF;0,011348743429948351;0,002743777397468572;-0,025546440660293934;0,015822572151732522;-0,002212616795247404;1,1541901428010106e-34;0,04298433788087405;0,26240353368163005;0,8623128802209133;2,8101096285052284e-63;0,70872466307904
AIG;0,010628192039877523;-0,00012274821568337155;-0,152804709906258;0,013734295461113932;-0,0020416779062451982;7,987677540675258e-34;0,9239692878183988;0,27726882048355933;0,2762568852774138;3,860247592833791e-56;0,6675876570157663
DXCM;-0,008644397001253565;0,003218089249925616;-0,3162326467087238;0,01192111287188897;0,004870063306374816;3,410093908817474e-10;0,14689718664011978;0,13264453085833386;0,1908695641255293;3,267381726610662e-20;0,33969888256562086
HLT;0,0037799400466865195;0,004552348969640435;-0,039668736590821624;0,011423568676147869;0,00031184835542016746;1,5208032895573737e-07;0,00012045566774635471;0,8550703254268073;0,7557374817572464;9,174673286897384e-50;0,5907366750646091
AZO;0,0018010033115455149;-0,005058689643033859;-0,05691126580989603;0,008931324827771796;0,001766876814832577;0,02537677832130363;0,00017628168641333421;0,36424376000974545;0,6954146262537608;1,3909172981159924e-28;0,3498534743523892
APD;0,0010598075309303538;-0,0023824798629229686;-0,19618885582582885;0,008493404522968179;-8,203696130088174e-05;0,1100336427208824;0,030919210246843153;0,9592422168727955;0,1024996081081713;1,6630169089253944e-35;0,40602792256624953
F;0,008340241410979131;0,007853637395045323;-0,30174820047821493;0,01315642517801481;-0,002091741058198411;9,128687087605361e-17;9,90103813305647e-07;0,3627992353930005;0,07933431367671147;6,417408511868964e-40;0,566149971448844
TRV;0,006026707868373695;-0,0025582735637448444;0,1926861010137026;0,008590264735158774;-0,0012379744264934935;3,6742867184771826e-25;0,004013377797779091;0,3372594355259153;0,0460598893076714;1,7539058604750543e-49;0,619799565370011
AJG;0,0013393755516865075;-0,00425434487070059;-0,025106036716430885;0,009147712438757769;0,0018409607439852924;0,01593465687119191;5,331761655698316e-06;0,1705958402152098;0,8021341482449237;4,464116152525751e-51;0,5400215671866719
ADSK;-0,004130598071115108;0,0021446727907612657;-0,10050656577325043;0,012688479703832323;-0,000293431355485997;1,7190044244255882e-06;0,12846221493492815;0,8864785503582107;0,5127780668849866;1,8304103239190346e-44;0,5277534165764814
TFC;0,011421300413797695;0,005818004545825206;0,14042955317417155;0,01139637462013596;-0,003514992320960952;2,893921540056195e-47;2,1964825601481107e-07;0,028951950874450703;0,24134928851956206;4,9063691990772293e-54;0,7247563626866917
GM;0,007565076944014568;0,008107342520920338;-0,17975486773065566;0,013947502308144386;-0,0029640378531601303;6,108276714285377e-17;2,517676110718451e-08;0,15290362916339387;0,245515101764475;3,1000079614818516e-50;0,6321389326599194
WELL;0,008067343693844422;0,0032419168440195097;-0,41830046456131487;0,0113522319215215;-0,00011596859558466724;4,035623664752323e-15;0,046323198999920864;0,9609293375053922;0,01851134260232554;1,3750370588441523e-30;0,4619474549971645
MMM;0,0030868779687064423;0,0004006473319052091;0,21669827394021407;0,008706493673942009;-0,005060792846642028;6,700146587892248e-07;0,6920567879425145;0,0006843797006199444;0,050090338157424044;1,2052707425500143e-41;0,5203581523146938
NUE;0,006101349905338053;0,00412035619525692;0,22334401529361025;0,010951392467799153;0,00020736877650026956;9,067160495018089e-10;0,010661359204295666;0,9294655418506375;0,20236843169269048;2,0706919915868765e-29;0,4509084245356316
SPG;0,013212585883357403;0,006031008175000791;-0,19699455228927934;0,015122995573116462;-0,002870165133133962;2,292504721920316e-29;0,0006588595180750293;0,262719432536168;0,3032781777458252;9,549145865590771e-42;0,6076197344095636
CPRT;-0,0010709014939718836;0,00040831039011355637;-0,1498327286816923;0,011179270437592434;0,0025110779320598126;0,12313789383615786;0,7230484884564502;0,13606738233817312;0,23338841842897273;2,5242686020117223e-49;0,5362719941875259
CARR;-0,0010978068292776433;0,004599378451926283;-0,12918059357343686;0,005340506179905588;0,003935993184667407;0,20447447018513024;0,0014880115223984208;0,0611087872763266;0,409448932582959;4,392375919729957e-11;0,19650153837796025
MCHP;0,0003080236488490636;0,005806153362293189;0,17106063553022166;0,01367181823819882;-0,0012716151710871221;0,7063995196323815;2,533928449551152e-05;0,5215283851359762;0,2486289057472589;7,718070773559975e-52;0,599007907501104
URI;0,007600413428672779;0,0077673141185326325;0,01582160990158249;0,01562337918440118;0,0007442323325750726;8,975833413922632e-17;1,1938486779247053e-07;0,7221351841354772;0,9193658324121752;1,1528558122297834e-57;0,6690293859718353
ROST;0,002889801247318247;-0,001230928145201058;-0,005680632415354991;0,013517391891342588;-0,001341651741610013;0,0008732320661523757;0,389555179203255;0,5204357897110574;0,9709260259951678;1,4193610670690776e-47;0,5294094402688666
WMB;0,007338787239567277;-0,0005122718524051324;-0,13503144785219093;0,010184135775440084;-0,0016251595309587394;1,8768470810352903e-21;0,6665807857705544;0,3493270512425575;0,297865482629175;2,344183008454197e-41;0,551008438208749
DHI;0,0013506259911177322;0,004444495582571386;-0,1375596061532084;0,011794582141495508;0,0011177587498220206;0,14870817973468473;0,004432020220431445;0,6216887676762288;0,41630157531070067;1,1264075187774304e-34;0,4461252893691934
SMCI;0,00045658601732003466;0,007548226628178599;-0,20146669397895972;0,011781302321215414;0,006145672389347518;0,7940276851014354;0,009783653398414312;0,1480592273366475;0,524932240538944;9,460289495345263e-13;0,2031434731163616
OKE;0,010782925858620843;0,00651705477867173;-0,41058674637176074;0,014296205167080116;-0,0010214887503767309;1,3542104574872043e-19;0,00047999284483478595;0,704938275410484;0,04222221590269237;1,3432323077851845e-35;0,5339384928317379
PSA;-0,0005414567397781043;-0,0023515181925196135;-0,00735652001941943;0,007146632018687569;-0,0005530181355502969;0,439964762157085;0,044160817534530585;0,7449486872369193;0,9537909460791798;6,450868260307338e-25;0,30668337462175965
NEM;-0,0013163614420532786;0,0028705023401370345;-0,03409490335426339;0,004975712568091113;-0,001045689737817739;0,2313607211570787;0,11659054968967542;0,6947759887549727;0,8639724849068642;9,229459700684486e-07;0,10534466060566794
OXY;0,015435154982900153;0,006538545109594452;-0,01314949624916989;0,013105626321256924;-0,002989633917383564;5,96631404143349e-22;0,008346101472116679;0,40624738023449014;0,9609684102924048;8,127287833300884e-20;0,4364576280353375
MET;0,010123253917237608;0,0008634111580765902;0,11515548516624269;0,012862758585606463;-0,0020811277457563376;1,0395332190266184e-55;0,3173871194671847;0,09919644993734662;0,22141668104157936;1,8568619432371524e-84;0,8055462753730287
AFL;0,007358463958750161;-0,002062685950416387;-0,00074728222480544;0,011339086654595655;-0,0004877784071626622;4,851540764447623e-33;0,023138896765652273;0,7117845953989697;0,9939524235344489;6,525050022100418e-69;0,714059537826832
ALL;0,0057155503754532065;-0,003776161039813263;0,029889074206235128;0,008920436759128347;-0,0011077887468121767;1,9727423504828978e-16;0,0006138745902889597;0,4871691643419034;0,8017386244168206;1,3557295790656156e-38;0,5114820224829131
TEL;0,003641985068064583;0,0037347473929100756;0,07766126374974115;0,011816893233385858;-0,0016367525352485553;1,1611420342314371e-11;1,833565874652621e-05;0,19222952242689956;0,40702381968802637;4,697679189479666e-77;0,7374033001614826
GWW;0,002194179076508203;-0,0007480256135618563;-0,00698944363988363;0,010306511806712788;0,0016130669904430707;0,004152521704056592;0,5539676503995505;0,3820894732584844;0,9595313697540606;1,6748731101064396e-38;0,4564425748835679
SRE;0,004188358573238917;-0,0004989926932322975;-0,34288327929991547;0,008141824051503104;-2,926331005489156e-05;1,4361094210872365e-08;0,6764876491741267;0,9866225603461066;0,008900126241189521;2,574624784099424e-29;0,39327267683689093
O;0,004679624441325166;-0,001662077301989708;-0,07641336300265406;0,010044999641958303;-0,0018604877833702273;1,1076397497105356e-08;0,21029249115466264;0,3364361923702335;0,5968816164386475;1,5651554818321967e-34;0,44278168448010546
AEP;0,0026183168546427176;-0,004964077867244293;-0,15202267467281017;0,007295585677042343;-0,0010613169818202287;8,514332242208616e-05;7,951888906968709e-06;0,5061961131808026;0,20275111369799018;2,0780717801091665e-28;0,3603822715452625
IQV;-0,00021662586500500992;5,9955324672192984e-05;-0,037452928529772445;0,013296920133188644;-0,0002545011113495167;0,7382080828192448;0,9556040495239863;0,8713877332810724;0,7497365214461846;1,2771308852169422e-67;0,652921025097168
JCI;0,003589949912881794;0,0009127689794088969;0,03943914661044598;0,010935457073019916;-0,0012312342638045172;2,4278471098438346e-07;0,4196399369894833;0,4557422879279748;0,7489507532162994;4,092010525890894e-49;0,5639297663999776
AMP;0,006904004165322861;0,0016840980078594928;0,2875089823635333;0,013961123270954792;-0,0010289929532423282;4,91017222953376e-29;0,06887086034086766;0,44531838346957386;0,004539305118197619;8,05372354849115e-86;0,7836077741805417
FTNT;-0,007215429678165125;-0,000329156786469344;-0,21033015066946587;0,011318540799929964;0,0036251501517786094;1,265271189715464e-10;0,8550564385360467;0,1687538053201239;0,2847166938341555;7,523181543981082e-26;0,3796181919828955
CCI;-0,0014093500969074258;-0,0037863711701616462;0,09721309303132483;0,008208872640250192;-0,0022001609359683307;0,06455986173681513;0,0029307131935658376;0,23345181852316754;0,4805331125681711;2,9974650339297773e-27;0,34124620141617534
MSCI;-0,005550908907497647;-0,0012500637653154638;0,07431628156164574;0,011055276672189782;0,0016094022976872171;7,210762829340804e-15;0,26804287133753224;0,3284972601829488;0,545549961960275;4,933322519969838e-50;0,581407172099432
DLR;-0,002379325597374671;-0,003343929008059613;0,21977833471326208;0,007388157556298223;-0,0020021163251925708;0,0031775499021557164;0,012421369117742812;0,30309778503847523;0,1305030641525776;3,053425531483072e-21;0,2952694049741371
FAST;-0,0007858614725378026;-0,0012275919268819203;0,1646273671458485;0,009467235436982592;5,436791622996477e-06;0,20498409540171383;0,2334028502694365;0,9971117791586164;0,1429028647491642;8,558725344868925e-46;0,5172594205436076
FIS;0,001159493627391445;-0,002454914142017876;-0,03359922927153976;0,010771112783658457;-0,003972660496577485;0,1686752581294354;0,07976364989307105;0,05221752646898674;0,825471491873787;2,1518815308975807e-35;0,4142566969945487
BK;0,007000862913385356;0,00010512789917065601;0,20575243696270606;0,009945305910825415;-0,0027838575541519134;6,612882733178657e-26;0,9168649121891878;0,05899428186763554;0,06165987128375015;1,5940495989960453e-50;0,6342175800409309
HES;0,012859975358582437;0,0038189294588286135;-0,39184038810206545;0,01182732313391896;0,0019901077836632533;1,1356736902501938e-25;0,04081733196836074;0,46391527949872047;0,05411771771111189;2,4650038441533362e-26;0,49071064942810216
STZ;0,0029267842231642848;0,0013685456464018475;-0,06706829912755008;0,010591040678523204;-0,0019163275598860295;6,262819306604363e-05;0,25430500201641953;0,2740959740577835;0,6080193716488678;3,3084573321321517e-43;0,5115629233801864
IDXX;-0,005959092899545633;-0,002367814244359093;0,05344356261863492;0,012367218378314046;0,0005749250884106276;1,2922639374032736e-12;0,07771310501264132;0,7686183261391478;0,7142578460185904;4,719207610521859e-46;0,5448869220309489
KMB;-0,00097918573844282;-0,005388059992026463;-0,130507976468284;0,005803973764876464;-0,00130081376483047;0,11712163323037691;3,5868713873218977e-07;0,3901104264299815;0,24852501481182318;1,5312439667666182e-21;0,2763589592763023
A;-0,001601080791124586;0,001681830648723153;0,06377385456251594;0,009443327927976336;-0,000262156137347488;0,007127571555579026;0,0878314099186475;0,8550216503214784;0,5518494389729209;1,20348599071057e-48;0,5547853859356723
DOW;0,008085928702872986;0,0077151298100492476;-0,19830831768171328;0,008334763369470645;-0,0008041778438481383;1,8487416473509778e-20;2,4823656286926185e-08;0,683033225473829;0,1781662520028295;3,5002142969860486e-25;0,5002249668168239
AME;0,0016188369784452756;0,00039883772847676326;0,11049273684656882;0,010362281541860602;-9,491490415148652e-05;0,00044773465598128517;0,5991809827783201;0,931697814085238;0,18219506428824023;2,2205378540804186e-76;0,7096822981990911
PRU;0,010445732314239954;0,0014771732942788294;0,05516711331233681;0,013563696991759763;-0,0032415642828201472;2,0766850860331783e-63;0,06754542312627819;0,006163684368051137;0,5301565635214658;2,3927196487830147e-96;0,8389025038474858
LULU;-0,003731658051124423;0,0017026164246624201;-0,3457746865597362;0,012553635605257279;0,0037727151842707595;8,080646580723354e-05;0,2734633212462803;0,09684203413745351;0,04182604267798195;5,482957132079852e-38;0,4623061643462174
LEN;0,0015113624666410522;0,005508716613208244;-0,24111322261992313;0,012922128589348072;0,0002940642750907681;0,13581452106969893;0,0011568587800682728;0,9045922937964661;0,18881956736629954;2,877658412937892e-35;0,45479532926268995
MNST;-0,00018622485447451537;-0,001491285622789094;-0,12089848947543794;0,008874650129822402;-1,284708962564357e-05;0,7970270453507019;0,2157393326403602;0,994163176966438;0,3569801442635695;3,911803296204511e-33;0,3879012454149937
CMI;0,005311972922151607;8,266663194111826e-05;0,13827930901497082;0,00945139222217507;-0,0015297471934190626;2,3698209024494688e-17;0,9328654254871596;0,28597331658395225;0,19675059390431757;8,144477923342004e-49;0,5955540820373436
D;0,0020226254913971358;-0,0037424663280284593;-0,08116505507902694;0,006306653788024301;-0,003037570674820086;0,0021248488770462823;0,0006389149183546286;0,05598131798877545;0,49299598967899105;7,714384662362642e-23;0,29593688702302057
CTVA;0,0062383030726941135;0,004664392514888642;0,07288420759693236;0,006451488586358998;8,971930872499027e-05;3,785781487861568e-15;0,00023114656826214733;0,9608665227420747;0,5936340293189504;8,065049174227808e-19;0,40170001436878666
ODFL;-0,0005145690930314292;0,0032261515514618883;0,188587369282393;0,010434250542668437;0,0018939987542375596;0,4979411141107035;0,010944753441867626;0,3039782849603145;0,1708279205820215;2,6014341530979768e-39;0,494621715437653
OTIS;0,0009305105227542854;0,000839969819652487;-0,12114146825614279;0,004322227634460624;0,0012791270112980728;0,0744070202659158;0,33158497382955887;0,31111343590162543;0,19922216164162965;6,117120727156287e-18;0,24588518735348164
COR;0,001251382453808062;-0,0022654967986827975;0,33385013604713215;0,007226757574168369;-0,00018407448641032283;0,0890727259200579;0,06408731622738259;0,9176801755060977;0,012517734630126743;1,483593439916574e-23;0,32971537759524217
PAYX;0,0012846234031807292;-0,0015710631420786372;0,04948213136535437;0,010836092538458566;-0,000914850367830368;0,019274335649914806;0,08438801044773203;0,4902608960142082;0,6172712449778833;8,475905332586559e-65;0,6365938751236149
LHX;0,0033483833485217418;-0,0045720466769674385;-0,14586368227838648;0,008791098516314252;-0,0005523599685846225;1,0790309925933992e-05;0,0002786815422337269;0,7610845020479184;0,28274862953223245;5,0696504715005375e-31;0,3881682927897626
GIS;-0,0003241295980235022;-0,00597564131015676;-0,1268511736995947;0,003183084946820365;-0,0005894333812530045;0,6308959606835225;1,851491764377163e-07;0,7186630860379455;0,2996108613438753;3,3103709013502193e-07;0,1270665606353728
HUM;-0,0006205424904486051;-0,003868964573148418;0,09031713414985226;0,009509329192080257;-0,0008685756501797871;0,5234516845287878;0,01714616185687543;0,7126755279540206;0,6081761057005624;2,5494136284775513e-23;0,293780091244047
CNC;0,0006300586819255277;-0,0034096960907419285;0,14062498877410165;0,009615452130960293;-0,0016163934816250643;0,5278520258416295;0,040414980279919625;0,5043443468308431;0,4367712762236421;8,87516776582117e-23;0,2918877415565865
SYY;0,006481916148549386;0,0026272192076866006;-0,24244391934653403;0,01286063181390229;-0,0015421053259737929;5,064548008340553e-13;0,06657743830279374;0,4596497562333861;0,12014644410141505;2,014299289672984e-44;0,5505227411265714
RSG;0,0013372434378065737;-0,004313618959312183;0,025284934830533706;0,00754176448711257;0,0008225823782068744;0,006518243557285167;2,0316656311171768e-07;0,48778307879000904;0,775138236968207;2,0543872957056543e-46;0,5124742912951318
MLM;0,004914890246090639;0,004192206286735501;-0,12200673507559154;0,01065148359942672;0,0005543585080079271;3,38532348413013e-10;0,0009654608714142437;0,7629171456212565;0,374313541156176;1,286774667205472e-40;0,5315859558417088
CSGP;-0,0034427581328082034;-0,0014001773479458703;-0,301166842631462;0,010956838136688511;0,0012743866039913417;3,782033184723584e-05;0,3069301012295504;0,5238607287225719;0,04433175601396179;1,980951298096304e-37;0,4421871443533413
PWR;0,004092797575390649;0,0036101993714488623;0,12096311620457229;0,01078883229764575;0,002822917076194532;1,1358150513964048e-07;0,004212668550846253;0,12347085951602166;0,37619348502589833;1,1737741711396082e-41;0,5351882028394479
IR;0,004130982619671501;0,004259157899336887;0,1125103956362698;0,011109792703526807;-6,72191006511791e-05;3,6984985828518764e-07;0,0013977969031294768;0,9722101523987965;0,43518871048063223;3,18667853360523e-40;0,5260376546515757
YUM;0,0024582311023076744;-0,0031206895508777395;-0,08839479105543241;0,010013222332768548;-0,0007079609074426168;3,745884048445761e-05;0,0015376240815829247;0,619715231609322;0,40691251401651873;3,9516672152987167e-53;0,5601939185096161
EXC;0,002149912588669065;-0,00336709096730924;-0,2578894033038764;0,00920583854061465;-0,0007331974205876382;0,0010834113603320622;0,0020502200395538755;0,6430646684700422;0,029670305036376188;7,474317092620342e-41;0,45742724732588935
GEHC;-2,3298591927373503e-05;0,0020025300406584998;-0,00608091278314688;0,0008838026189957223;0,0003193961132885178;0,9551025708182765;0,0038260451351657403;0,7503551714952588;0,93535058931567;0,01879643943479549;0,05812458523009478
FANG;0,014129521216481786;0,006843246899278137;-0,2196927997370851;0,014134310250227832;-0,0014703885416496078;3,2451454132140756e-19;0,0055276571035352984;0,6811078800192607;0,4111947785035993;1,4196494523911718e-22;0,43784340524301113
IT;0,002130350714090375;0,00013157921131203714;0,1699459642445143;0,012918831637997353;0,0006835839064556508;0,007653102189254769;0,9205798364428853;0,722712184300244;0,23801787371159053;6,361753373831385e-50;0,5570972372301805
HAL;0,015143224331265002;0,0062001055584290235;-0,3295250708578937;0,014859563862845447;-0,003050613418695605;2,274213800634958e-26;0,004246389009965577;0,3322773966645315;0,1611831491637323;6,523571767975782e-30;0,5251337787936663
KR;0,0005082483196422427;-0,0017521493773122454;0,36727080337074614;0,0025487413446995044;-0,00013648864721968706;0,5883806116963801;0,2619336794455533;0,9522104453935016;0,031464497478382064;0,0028994647950084736;0,05702762029727049
PCG;0,005305074375338194;0,0003494492361379134;0,28987280500902013;0,01268956599490154;-0,00631786576740047;0,024003809033796;0,928414174346037;0,2662787225875328;0,4943752046876595;5,6733054395399086e-09;0,13730096918658907
VMC;0,004354582182452663;0,0020502491050550927;-0,05824390099225597;0,009831768339057027;-0,0002778826134330934;1,246831505632553e-08;0,0983428765948353;0,8777477337352375;0,6660002978879059;4,957021084098099e-37;0,4842233494965832
CTSH;0,0015971709405460536;0,0013152340835779514;-0,09068084560498553;0,009934019737373049;-0,001984326656354066;0,028131074188775553;0,27519729273014176;0,25940743835939095;0,4898629018763956;3,785121717695279e-39;0,4676438552749388
KMI;0,007034578146090344;0,0008864616693992652;-0,33429025617774105;0,009304424879128725;-0,0014044732969745138;4,4642356016168235e-23;0,4157508357018739;0,37709157287239536;0,005129862211557327;3,2388475103312653e-41;0,5582070711975071
ACGL;0,007890347645151004;-0,000133311777400937;-0,0924967740675064;0,010332623152202063;0,0010094764472822581;3,1920348477721573e-22;0,9150904660300301;0,580270621029009;0,4975439324286113;3,0148029631542776e-39;0,5446085523693464
MRNA;-0,010324721157378746;0,010208943425150281;-0,4494908312972045;0,0051603282485397205;0,004869132178552085;6,141272038256135e-06;0,006540729216268365;0,3716554871383836;0,2696449419265463;0,011524591816805237;0,11816798441345722
KVUE;4,361016863206854e-05;0,0003822918500405232;-0,019422181177182106;0,00048335304760139305;-0,0011272370039361011;0,8606626276871044;0,354792936850297;0,0621428439500534;0,6661197115937387;0,03219414387556459;0,022225725847308087
DG;-0,002477658231059954;-0,004055871976744896;0,14950137296924898;0,00551897522147728;-0,000905595865949706;0,006394066668268802;0,00721707191256961;0,6793499946316714;0,3611424613836568;7,000561821238064e-11;0,16467012015958493
BKR;0,010668360141963599;0,003417689182637273;0,22352029849351862;0,010981307460701098;-0,0026859911119025736;2,3184636202652282e-20;0,05630281143327466;0,3030773553203325;0,2512699519863377;5,224290219418147e-25;0,46617961474978065
DVN;0,01490579258194578;0,005461252403779268;-0,07411156248007883;0,01416173529605955;-0,002231967742777715;1,4035639689529283e-22;0,020072258139155166;0,5133441046297293;0,771291073518467;2,1289819824526478e-24;0,46881203504627267
CDW;0,0017951205613051518;-0,0014170627842365075;0,08160660186959728;0,012145858272319825;0,0006477955707254028;0,005654970775977742;0,18654857418264953;0,6787225359676433;0,4848711377053351;1,0338563889243607e-60;0,6165728726367126
