;coefHML;coefSML;coeffundflows;coefrmrf;const;pvalorHML;pvalorSML;pvalorconst;pvalorfundflows;pvalorrmrf;r2
PSX;0,01236811857392792;0,0049225591356359;0,19952694304453025;0,008506614650186282;-0,002373931106842339;6,75237684755397e-27;0,005630157328827319;0,4057170449923214;0,391149609180131;4,149688966391309e-16;0,5749751639327594
CL;-0,00023508758230097925;-0,005074741168287223;0,054534385203532744;0,0051529263284789085;-0,0009514517125643477;0,6590712958489049;2,053548407418407e-07;0,5342855693343659;0,6619399229651024;2,0934037199681144e-19;0,3592252614003193
ITW;0,0025546003603215835;-0,0012398460732321354;0,2097072377363878;0,010060958962806696;-0,0015167522412351127;1,3222448229343216e-06;0,17402783668001845;0,30407415876808047;0,08194205321957963;9,391042057043322e-51;0,7108611304855601
FCX;0,006970875063600729;0,006090225448442862;0,21216355705584283;0,015659672122451652;0,000976990930144825;8,447596939473504e-08;0,0067225463684999626;0,7865035047757283;0,4706596025452974;3,3541700893507043e-28;0,5576049090171844
PYPL;-0,006244008909393503;0,0014264287414049715;-0,14291027416954946;0,013369182190939053;-0,005417207360241638;2,1159765789900793e-07;0,48975697981806854;0,10625144625612516;0,5999827836145708;4,648213826039447e-25;0,4825337143852265
CSX;0,0028181843109726626;0,00015510798091291104;0,0028546392811386713;0,009242393246162044;-0,0007936018475716475;2,726281437801317e-05;0,8941505723541611;0,6743190448649649;0,985197136145;2,579031909742127e-33;0,5627345488622426
BDX;-0,0008861317862856924;-0,003248980985953993;0,04244710227255975;0,0047138825651402054;-0,001898228368869222;0,2329284016655019;0,014200877370986648;0,3733323600144133;0,8068321607250823;4,1138683063273e-10;0,1894305884260028
MCK;0,0019389682458408213;-0,002685430332779474;0,5001977803119237;0,006612976652650709;0,002382317793892442;0,017840168201387365;0,06360957297271796;0,3082142682891932;0,009135887638432044;7,15468412216911e-15;0,326643396896952
ABNB;-0,005062066828581147;0,013430773758971585;-0,04784955295022704;0,0063505836633898265;-0,0017470110164081896;7,492811040875196e-05;6,907297415381234e-09;0,6277083812331299;0,8704857943038101;4,0855237924984575e-07;0,34280180139985916
APH;0,002041330557347303;0,003801592087124047;0,10549216531018563;0,010147079675763034;-7,159107899521746e-05;5,6054519506107094e-05;2,4196553005360163e-05;0,9599747324002597;0,3646314351616252;3,130477368679244e-53;0,7505777714140542
TT;0,0028725124442800756;-0,000828643482698244;0,047887273288022475;0,011767399744280763;0,0008808650375981929;0,0004170836013414688;0,5601156706584075;0,7020850744449293;0,7985611875114772;2,6186452748733143e-35;0,5731812732284292
TDG;0,006603740034184887;0,0021480076412831992;-0,1377896727685814;0,014008497411463804;-0,00046876088479895104;1,7113534682837942e-12;0,16936209173069214;0,8527693121812184;0,5034290814064792;2,595007568492149e-39;0,6510624967732292
USB;0,010640176212392783;0,004103390144769245;0,13346411989904286;0,010590850218136633;-0,005005764257910065;3,441914707547926e-36;0,0009268033159558009;0,01211115547956919;0,4084805198134882;1,6585535756218437e-37;0,741669250411804
GD;0,005077590702975228;-0,0021020052777026973;0,186301653603852;0,009532330904968366;-0,001359426541856806;2,3624510709529697e-17;0,031259034345641964;0,3875242114411718;0,14683229489655886;5,117010248660855e-44;0,6919031730533838
ORLY;0,0014973477906670399;-0,005699078633286985;0,04163734485248501;0,009338191630938778;0,0011386357071731623;0,06752813696772274;0,00011000611255844301;0,6270988348212567;0,8273838164244748;6,2010142333038635e-25;0,4290735318653226
EMR;0,00437160739661547;0,003995980828600059;-0,004319243139015634;0,009402111251879976;-0,0014190220517600386;2,1792215818632542e-12;0,00015516960649642522;0,39900849796045035;0,9748464691759694;9,708297161570603e-40;0,6775769242917901
HCA;0,004537469984370328;0,00019832682232948494;0,23568288441272114;0,013362878860876996;-0,0013090591219429941;1,3213347076298041e-06;0,9023426971236703;0,6171492090586839;0,2699620668736426;2,994349211133524e-35;0,5949051818950141
NOC;0,003524776999411247;-0,0056216144599468745;0,1346575453462128;0,005649859304856119;-0,0006695555318459301;1,34733018911938e-05;8,460489247910461e-05;0,7682934590524892;0,46740863266230936;3,9036417160165264e-12;0,2967446750186937
PNC;0,008884101497974353;0,0016911813261141569;0,2392413961215295;0,011449983626962593;-0,004079096632980959;6,303159302502306e-30;0,1505121403363573;0,03280383707760206;0,12346207118192001;1,1633453708911113e-43;0,7422255140274029
PCAR;0,0031692511536493143;-0,0014500988200799832;0,11205587454604293;0,008762814929899821;0,00020490080281181485;3,0961190226993723e-06;0,2172286445541792;0,9141155229868497;0,4694764302638845;1,0644972641367893e-30;0,5360076044548641
AON;0,001815721863115817;-0,004031372875691397;0,1447455152649088;0,010044880850166913;-0,001433552732882841;0,017113424950826947;0,002946656307985523;0,5095266452596621;0,4139147416202055;8,288017567845835e-31;0,5099511729910325
FDX;0,0010867375419741478;0,003058856277284714;-0,04420441792891563;0,009294957374352368;0,00010915548457243676;0,3068990033532457;0,10556163563146624;0,9714629774298089;0,8589004140834118;1,1986262172084619e-16;0,3411905987112037
PXD;0,011290337175141569;0,004251689845797211;-0,39778633784260387;0,00988508964393918;0,0001314523516008952;9,546407484074349e-18;0,046622413787977636;0,969554803072135;0,15740651937586198;3,4985322802399155e-15;0,475345325169486
NXPI;0,0021606861846296945;0,0059039796412516665;0,23865954690949048;0,012972658665987458;-0,001216037227483445;0,013784504376165518;0,00017205033884209014;0,626959673708268;0,24244344701274134;5,272338126044903e-36;0,6246833884129508
MAR;0,0072285449998134976;0,006009021454639986;0,171162429616386;0,012710936811906184;-0,00205634094465045;4,880540604967951e-13;0,00036872608199600286;0,44497882252899645;0,4352900128831235;9,709738875502234e-32;0,6238104876332972
MCO;-0,001319882245142646;-0,004092977533356497;-0,026449116450082952;0,012545181036355397;-0,0006406272622434891;0,02879565785987203;0,00015803606122298858;0,7102426204903385;0,8506728887419804;1,2588040446782863e-54;0,7092238024725224
VLO;0,01339651675985487;0,003023021727338906;0,3819734377743552;0,010814020334471403;-0,0027503704819260397;7,466050077260772e-24;0,14567695871522468;0,41293086771512166;0,16355642271172613;3,831623917655077e-18;0,5594116777189382
CEG;0,0001221898703039807;-0,0031282427743365582;0,007846250204964798;0,0031698582579059776;0,0038262917666731866;0,8866419210409089;0,04062712627657346;0,12126076563714457;0,9688046323332163;0,00017557188323977254;0,07495372237394649
CTAS;0,0014679478080706113;-0,003154125383165477;0,021227202963679394;0,012364206449306392;0,0006721657710653918;0,02674852461670805;0,007444283894490768;0,7224437012617368;0,8905002215457165;3,3392042649441824e-48;0,6690404044564209
MSI;0,0015672348486510512;-0,0015033884739029803;0,3395886919720182;0,008840521939667492;-0,00019450202152408467;0,02998329252816503;0,23851999319777112;0,9248619504065502;0,04436034852953414;1,0782494101710714e-27;0,49392328215299663
ROP;-0,0009862823036984863;-0,0020056355151459;0,0092012182744455;0,00868249190762143;-0,00023023017153040563;0,08125280285931416;0,04585254934324081;0,8869154219805775;0,9443957793269395;1,2411914038475025e-37;0,5749693741741506
ECL;0,0013104081563268797;0,00020803517969065192;0,19872215488641454;0,01201183236977941;-0,003473460972382766;0,052768390528738225;0,8617324388391592;0,07370269218761777;0,20834176180132336;2,5945689598627057e-45;0,6660411677155115
NSC;0,004134462647298801;0,0006401843363393199;0,09536194196053661;0,00955600654358304;-0,001968690655803606;2,0443256883135366e-08;0,6107441428878091;0,33422639082161365;0,5656780791246458;1,9283990088158388e-31;0,5667210413318713
EW;-0,0029224543869450777;0,0002646764670181819;0,06339638517250348;0,011142752890082902;-0,003016582973352374;0,0010204376618778628;0,8650216564633235;0,23244107708272946;0,7577310529514267;6,574589354746237e-29;0,5060348764573448
COF;0,011615824009501495;0,0027510433849696693;0,004602169406074817;0,016110381140534216;-0,0031705710874859773;8,953471189056768e-25;0,1172417810832029;0,2642990567609307;0,9841115882333038;1,5349384607276327e-40;0,705398420726634
AIG;0,010718860391319068;-0,0004912115732279514;-0,10800839143653822;0,014835918373165127;-0,0023181584345068063;1,30362164110828e-27;0,7431274785850908;0,3401210512104321;0,5851814771229776;1,932232635769401e-44;0,7245911516576691
DXCM;-0,00821657251079596;0,003202238558318866;-0,07255112895189342;0,011772142224211263;0,0014888631352892878;5,212346625431546e-09;0,18150365058393625;0,7007369523739695;0,8182090156857307;1,3701169331619148e-16;0,40136035943788917
HLT;0,004257089741053819;0,003876593355077678;0,12655527405087955;0,011687664046350089;-0,0011495142655781904;2,779064377205917e-07;0,0069019699909224075;0,6178454832871878;0,5003915775445511;5,705176253656584e-35;0,6164571630209943
AZO;0,0019550407320970326;-0,006486268374292143;0,09599356822413196;0,009981300011707384;0,0007665677177035363;0,026801617620184327;4,4543883054226106e-05;0,7610817965499673;0,6403683915796593;1,066615035733465e-24;0,4320180919348181
APD;0,00083545618787757;-0,001628245153960089;-0,23927116210186916;0,008466240408734935;-0,0008099510308072585;0,27649917569520344;0,2318940120229584;0,7130615963035691;0,1833566676462585;1,1775079782038318e-23;0,40332526990038153
F;0,008645673489733182;0,007562644049170418;-0,4027824103954855;0,014577843661990825;-0,0014195871391284416;2,7953348655564844e-14;7,56048884881055e-05;0,6401130435637109;0,1045712258576801;1,8536070058996183e-32;0,6292843265650037
TRV;0,006597077796549289;-0,001486076982207641;0,23631030588831362;0,00868920089199369;-0,0016143306827325376;4,819922281116032e-23;0,15591598380757205;0,34060600681456477;0,08770087481796264;1,5619405428103155e-35;0,6632122322130686
AJG;0,0015117750227986676;-0,004057395820276305;-0,03798408258992173;0,009524674946604927;0,0017544851170190855;0,018635758299186664;0,0004154982078677278;0,3390849778213054;0,7993052442730813;4,324938867859094e-36;0,5568987507229541
ADSK;-0,0038818544121740762;0,0014957712494543338;-0,02975018584461612;0,012062991065144241;-0,001485220596835187;3,657217424811827e-05;0,3601585195591571;0,5745639173933113;0,8902130680383304;3,1760391219617105e-30;0,532595118773962
TFC;0,011302385688184485;0,006763788688981121;0,1614911796707701;0,011482381706075913;-0,005804329758312449;5,788749577173037e-33;2,2776195859064453e-06;0,010641298324970872;0,37978111802414094;3,765743632907423e-35;0,7302898692810008
GM;0,00770991859373036;0,008401258468178362;-0,13594269691090793;0,014735376757497124;-0,003565088502291834;2,6753890557125015e-14;1,037010613925295e-06;0,18839198299854362;0,537547723446034;2,0535349050444742e-38;0,6840895908579806
WELL;0,009286371539534684;0,004839812184147933;-0,2578539472294885;0,012885160268616669;-0,0022373529536949097;4,715445739019462e-16;0,010124956749525373;0,4596272490064832;0,29596705584422994;1,8384690369553152e-27;0,5834808650284844
MMM;0,0029225745455831987;0,001391510107461332;0,04251253022437125;0,007958605768352408;-0,004645289280058048;1,095590470611671e-05;0,22744068738244413;0,013381205259295757;0,7795846418002623;1,5444471103697252e-27;0,5166314012967579
NUE;0,006188389773857275;0,0039494608092577495;0,39864474376141856;0,010570375783125741;0,001279827319605751;2,623917826671668e-07;0,05662439646588138;0,701707901554725;0,14415920123566844;1,2009476482052532e-17;0,4307758423043283
SPG;0,01414242894663171;0,006131903014064611;0,09231648060494377;0,01718065412614891;-0,005081049760498584;5,132224334221946e-25;0,004150558174418241;0,13955546395373367;0,7412078744110981;2,274816822138235e-34;0,6812134396837353
CPRT;-0,0007648967735480803;-0,0006836495196356701;0,010833612108991338;0,011510115519301364;0,0007905528457828238;0,27018085714005335;0,5779988135739536;0,6911803751713572;0,9467263602852872;1,730914698699731e-41;0,61904408167722
CARR;-0,0013821136779466928;0,005201742707167052;-0,2195319870100512;0,006580645266225979;0,0063888591801231544;0,1991326224524595;0,006812300193431738;0,039426227178119375;0,38306817519681025;1,5184177149822525e-09;0,23890341132572812
MCHP;0,0003556133031760769;0,004983345259607524;-0,005196684384154957;0,014260533792679483;-0,000932069656206956;0,6688569671726129;0,0008550718999238809;0,6963252884058793;0,9786924674215094;3,4739229609662306e-43;0,666447366597898
URI;0,007290601738652811;0,007511450944091513;-0,012217744541470489;0,014961495834724768;0,0019792659303989545;3,441809816038879e-14;4,015399332002009e-06;0,4415758556769558;0,9534814341700103;8,110309392328568e-42;0,7038248578494869
ROST;0,003358065406361385;-0,0017382878585202538;0,10483901701772175;0,014367884618293112;-0,00305460734976239;0,0005100110682215127;0,3038102027728138;0,264685037293944;0,6380889966129555;1,2407823271168306e-36;0,5842921533345335
WMB;0,007765221192909935;-0,0013225823043847766;-0,09194426607928419;0,010355949101400275;-0,000761857036097318;3,155827710099609e-19;0,3410699480217262;0,734664236509539;0,615761325371831;1,1751072289809411e-30;0,6007902496307219
DHI;0,001535394517305338;0,0046274659733522225;-0,1514749936655451;0,013366275824671058;0,0021391275822620903;0,13547099873270396;0,011601669443247416;0,46809463862479694;0,5282933986417095;5,325519116967475e-30;0,5341656728097196
SMCI;0,002033566374266955;0,005078998867947039;-0,028923261540485686;0,011883163121430024;0,008841652732903306;0,2505975199055376;0,10622465278434443;0,08267500492125725;0,9442555953168186;4,823463484951858e-11;0,24480394247844472
OKE;0,011609458008088954;0,0074118481714330504;-0,5561753511463061;0,015332847464661589;-0,0028572209298433912;6,921200206180649e-16;0,001827425208761071;0,4530905137635116;0,07402942855046682;2,483066344521307e-25;0,569338260804354
PSA;-0,00021340511033267367;-0,002426443357616963;0,15317030420333727;0,008480831465064459;-0,0009142270331133957;0,7764703761981019;0,06981884892707921;0,672015153373651;0,38437610946578793;2,0482252492409714e-24;0,42531836347948293
NEM;-0,0012135303125526786;0,0030056156461181808;-0,255163383150884;0,005876113895978245;-0,0010008396496576913;0,33263735506465464;0,1765351543508846;0,7806638931086898;0,38405034570800045;2,4014943698128327e-06;0,137331793346546
OXY;0,01660582495778647;0,006599687211600009;-0,05443109990008307;0,014101219634441728;-0,001991062456596088;2,060834486628054e-17;0,03815776478894675;0,6979166694868912;0,8963826263435766;3,352886395680909e-14;0,46792596801647623
MET;0,009958596839873095;0,0010163000810539833;0,21538438591045636;0,012677488350576738;-0,002875712933222317;1,6367734554746e-43;0,30587661465437255;0,0744077639034239;0,10084102198070183;8,570189700788835e-60;0,8300301458256887
AFL;0,007902423079356588;-0,001569259157157419;0,15250867274014746;0,011843254583795124;-0,001532957431022382;2,3785281876479016e-30;0,12988824254230946;0,3601404898668641;0,2641446899612256;6,374203393159375e-53;0,7727641401665835
ALL;0,00589669023866127;-0,0038063663453922992;0,08341005487643896;0,009255550521462803;-0,001768838869968032;1,142649945272587e-12;0,006279953769883123;0,42911161027665623;0,64709757357251;2,3666265466575864e-26;0,5234264795091335
TEL;0,0036987105537954566;0,004384705116905369;0,03220144128142495;0,01198280673524796;-0,0013758477343952284;3,456237377109215e-10;1,6547505017789942e-05;0,3936489061141807;0,8063005249501026;5,684933160590184e-56;0,770945418692343
GWW;0,0019733542379188258;-0,0010158971143490161;0,06526575397433845;0,010108205271482458;0,001456556277840472;0,00626359717642368;0,42358213446972337;0,478640168439452;0,6967237305076652;1,5232058895431235e-33;0,5491747756391776
SRE;0,004802416498548549;0,00039364024929974773;-0,20764867792669445;0,008952173842890777;-0,0019223471425520685;9,116614860657147e-09;0,7820105944473799;0,4044780149656626;0,26944373057827536;5,01553962577273e-24;0,4784094425888501
O;0,00554586230330137;-0,0012023258093887327;0,2779232171579232;0,011222845129985792;-0,0048552965494513415;1,31447277172676e-09;0,4379301130015024;0,05402777859183977;0,17495232492051246;2,0358012998887307e-29;0,5501319585316862
AEP;0,0030176662952757258;-0,005133004758817304;-0,06879997808869255;0,008245255057334661;-0,0027704686995661952;7,166040252250364e-05;0,00013667688104544972;0,196564412441532;0,6933729738282842;1,025493542016943e-23;0,43120099516552224
IQV;0,00033774006854568465;-0,00022301697302398355;0,18509200605483977;0,013594992058592313;-0,001974815257437148;0,6253403817946613;0,855700116969317;0,3206901578004062;0,2535677954619759;6,485075721846302e-51;0,7022193742983828
JCI;0,0036698031236645124;0,0013836645007999908;0,25874782940537727;0,010893214509077207;-0,002029429929888502;1,971531744880398e-06;0,2990149726062837;0,3468644579906014;0,14169573813309735;8,621648652845438e-35;0,6005172736634328
AMP;0,006501635837214814;0,0019101530166617015;0,3822139438633825;0,013479607210935893;-0,000748933472073708;2,0129641666291965e-22;0,0696833432592656;0,6593664185061288;0,006221499622550064;4,077867475497579e-60;0,8029922329221352
FTNT;-0,006834196508598373;-0,0008542043852095506;-0,1537813796597142;0,011602306951568796;0,002588758928914157;9,738116063087443e-08;0,6971442043543989;0,46669777471234664;0,5955860481787452;1,6499916741092078e-18;0,39167484779570316
CCI;-0,0008355022155790844;-0,0039312264540018755;0,47721752505578213;0,00861994670337938;-0,00460307125427571;0,3188116390902794;0,008647434064186508;0,056673273108168325;0,015603158462117378;2,5264519852341104e-21;0,40380672826642805
MSCI;-0,0053160219862125446;-0,0015035924089264164;0,23506503917580848;0,011099558527309972;0,00041054141834532355;2,3708007744476644e-11;0,26061873493750676;0,8493683029717907;0,18297721626829128;1,5625216418403257e-35;0,6052953915519339
DLR;-0,002204390002294659;-0,0030909924962379733;0,4997273185521903;0,007735832814701862;-0,002839304237773663;0,013994957002539993;0,05138133585115342;0,2676740757045429;0,017265633524732198;1,8241594957173481e-16;0,3428609039998427
FAST;-0,0012382257746699336;-0,0012778095157629568;0,3020600363907941;0,008872205510429106;-0,0004778250761266489;0,03348466659875283;0,2143287037798833;0,7739570764359951;0,02677229260560351;2,333988205343645e-37;0,595414593001949
FIS;0,001837674413611361;-0,0025345931657158103;0,07690863716547974;0,0113091292014373;-0,0071728606606596326;0,07087845903308786;0,1594494662661673;0,014438563846573335;0,7457858819713876;5,043928467656113e-24;0,42325041334538427
BK;0,0066722294274481906;-0,0004783035790336451;0,17398948637900802;0,00981892966251194;-0,003101240466400152;1,213990679018976e-19;0,6841844210552943;0,1045053851907669;0,26289544432661877;9,906448815362204e-36;0,6507863293108507
HES;0,014013467685357162;0,0035710501067745585;-0,38906794662554445;0,01083037438727488;0,0016263855879420008;1,2721333824183775e-24;0,0934241080412998;0,636048285458691;0,1656407915104698;1,5143875155445858e-17;0,5497078944312422
STZ;0,002792919195786187;0,0018628975090960959;0,014473509665447188;0,011012341971648795;-0,0017482620099789103;0,0003937166192059156;0,1767679207716405;0,43314305122244234;0,9364823560437334;9,691110334849487e-34;0,5737542226202614
IDXX;-0,0054410092635218165;-0,0026530022178517143;0,1786815089086397;0,012775217164448216;5,7850475993521796e-05;9,653501727097009e-09;0,10147789048736178;0,9823509706297253;0,40216730471647133;3,187226864914459e-33;0,5665712975502846
KMB;-0,0009765675671463358;-0,0044218764268057495;-0,177321865077561;0,005801595194342503;-0,0016695614743363302;0,1328693972948619;0,00015659025525430154;0,37021579358601464;0,24317200757232876;3,029087826969268e-17;0,3056100685116844
A;-0,0016783015058748863;0,0015800616083451774;-0,0023323958568392984;0,009067062048204285;4,310131683969975e-05;0,008186747952268463;0,15783848072824988;0,9809759204124033;0,9873659730577943;1,9547992925414e-34;0,5727807413347561
DOW;0,007890839939813763;0,008339744769383161;-0,3347132100374623;0,009440082791448349;-0,001723089731656293;1,7163823760448769e-15;6,286675716969949e-07;0,5124185798337273;0,119296011738814;2,2404539868090027e-21;0,5627118440957474
AME;0,0015605649615880331;0,0006196842946736713;0,1931139191360578;0,010189951709264424;-0,0008306780452011676;0,0024318689472863594;0,492628239785757;0,5700572345422599;0,10613919820082121;5,317884737726254e-52;0,7210718378852268
PRU;0,01021035094591184;0,0018850873119281406;-0,03427238676397488;0,013484723730903316;-0,003072288119514865;1,19602580163513e-47;0,04680404664993938;0,04546130340173195;0,7831904723567651;3,46102053728922e-67;0,8547761172392728
LULU;-0,00354931510489609;0,0014287957093507768;-0,4424635829711338;0,012727915165424633;0,0021037994918672634;0,0004470544798776949;0,41885232920402493;0,46232532255485914;0,0587602188259943;3,3807359354886053e-29;0,5062996606800954
LEN;0,00152768858135565;0,004718686363262055;-0,049347207371113526;0,014692179390015858;0,0011793318488095568;0,16037649553654357;0,014973120634378535;0,7053456528914515;0,8460333324619604;1,2910252957423602e-31;0,5524180952043348
MNST;-0,0005362533382912687;-0,002137657783308602;-0,025145728385856533;0,00820246116045459;0,0007860054197693969;0,42954168170798557;0,07670331941539991;0,6867093713944343;0,8741660518659589;5,4911300191907745e-27;0,45015126460738764
CMI;0,00480513443854771;0,0008211578079258109;-0,0619917720826694;0,008879976824842001;-0,0009425559075780823;1,252657147836632e-13;0,4445388402186998;0,5878051437857115;0,6617330353742914;2,7617053569350187e-35;0,6208688413301995
D;0,002273099241435066;-0,003947396258718581;0,08053576205591362;0,0071726819389165445;-0,00490716347432581;0,0025932613438819914;0,0031691337400859133;0,02292125626468902;0,6448402447111046;3,20849093459153e-19;0,3643323273114508
CTVA;0,0063603765991152314;0,0038706312540975362;0,2656597184499004;0,007809502431822097;-0,0007119863925786586;8,203315379433102e-13;0,009395195436180932;0,7661564261477933;0,17419667579063342;1,709226877631066e-18;0,49356056949396343
ODFL;-0,000704713900625383;0,002511858989939522;0,13303189496026366;0,010261219966108836;0,0026052342937638393;0,39929136661594045;0,09111234965008605;0,27829256008032843;0,4965258573339937;1,3420580615712263e-27;0,5011612765812274
OTIS;0,0009022407920080383;0,0006698351454217053;-0,15078880411697454;0,005338448117875353;0,002149298094306818;0,16095829780626542;0,5565300238519864;0,24465175128566466;0,31630145178730706;2,2009486389562142e-15;0,2987742635981444
COR;0,0016466114119314033;-0,0024144238582352183;0,5211609721762759;0,005916616978852478;0,000963932128266473;0,017955346090831045;0,0498976563050447;0,6273323267747859;0,001462333983843946;4,2422852180375024e-16;0,3578928602590139
PAYX;0,001592912102819833;-0,0013852332483407284;0,22080372363463072;0,011243134424953933;-0,0019320192922869341;0,012005806224822203;0,21534967069922903;0,28577725965007317;0,13490400051903711;2,0553686388341298e-45;0,6620989780857409
LHX;0,004079432811121516;-0,0043555888377270115;0,14990758537207163;0,008999752387605064;-0,0027029718246399975;2,215288477257613e-07;0,001451292569771341;0,21754403820601897;0,4008715023767945;4,209075262036202e-26;0,48772905047966775
GIS;-0,0004035351494443465;-0,005107484655518779;-0,1450125294710291;0,0023183187273432093;0,0005613398573536849;0,5555341942788103;3,767878501760874e-05;0,7752137035067733;0,3657506172904049;0,0005678915068812044;0,10465663261818092
HUM;-0,0003459284617610718;-0,0050923569776411045;0,27172183814567435;0,009539069907543156;-0,0022365006310750345;0,7546371416591846;0,010071262982435556;0,4820075010022332;0,29488441913487656;2,898051055087026e-16;0,3036880173026758
CNC;0,0009709643796474565;-0,004892669844813403;0,7452285498463764;0,00923685718199069;-0,003892738843197238;0,3644869015931259;0,010513038004263283;0,20605845299290967;0,0032312825532549196;2,594534852632436e-16;0,34355864637358013
SYY;0,006972839391469522;0,002264272782774571;-0,23542849781536376;0,014333694767517934;-0,0038161625340075354;2,6912700457325793e-11;0,1981294140780633;0,1806089867026668;0,3103071498747749;1,1800137062612515e-34;0,6074194012471728
RSG;0,0016567050286973239;-0,004516452689109994;0,10944594109367563;0,007910997968473615;0,00041858542757196315;0,0024296937650373648;4,38612211958949e-06;0,7873895352941419;0,3872281349966361;3,4630813560480573e-35;0,5600165636879556
MLM;0,0051092040482385885;0,003531680652912929;0,006946480577312086;0,011431460726475242;-0,000287623705005777;2,336138749637928e-09;0,015683533818054794;0,9026090396693536;0,9710694381734843;5,0574634724655314e-33;0,6012537845137278
CSGP;-0,0027801975438392964;-0,0013115224837337983;-0,23870678884827695;0,01099810622017346;-0,00015227483599832773;0,003572413383538321;0,4338841273363896;0,9552306269175608;0,28084402219863414;1,4462947330114858e-25;0,44324727819066123
PWR;0,003908438409994671;0,0035570155836454364;0,1339725781372065;0,010234229647976573;0,00482059286385108;1,079261353647346e-05;0,021560808975535143;0,054035559345716404;0,509443321747775;4,6282154481648884e-26;0,5177656560157895
IR;0,0039892020225177766;0,0032995523809834235;0,0020191906258297016;0,01117760167803713;0,0005676539761303936;8,558581953413284e-07;0,018794396662028843;0,8016193202632921;0,9912487259088756;8,40324851711836e-34;0,5963432514344188
YUM;0,0029535007272994537;-0,0025461165278251466;-0,07843078236751996;0,011001837484973506;-0,001451118263699827;4,549236313498198e-06;0,02304139645143464;0,4212816093761633;0,593594306484253;2,3684232463666333e-44;0,6478551529749261
EXC;0,0024693113832040692;-0,0032201015940402557;-0,20639605682332954;0,010316000562594808;-0,00160167774967157;0,0009419208173302486;0,014413656879469368;0,44939062368926885;0,23211455345041276;3,922072989116057e-33;0,5298154735803312
GEHC;-5,639405007816437e-05;0,0023846256904508064;-0,016351678044869054;0,0010618625870733058;0,0006742680117536494;0,914825885317676;0,011404138930483372;0,6562651173308767;0,8946015572818754;0,03864300936082655;0,06921979132548672
FANG;0,015382860478395304;0,0064913528388153285;-0,3631980027457606;0,014795279588291634;-0,0005189850573573224;5,817364648685492e-17;0,030543101306704956;0,914484758050056;0,35691417617963817;8,940053979631849e-17;0,4878269596732304
IT;0,0024087965715916546;0,0005557075889787363;0,1412729671062645;0,013027947045091345;0,0014163424886339112;0,006479553910899496;0,7208427189341098;0,5740008290922214;0,49146411990678773;6,984561447190109e-36;0,5843127506151384
HAL;0,01575010771298739;0,0059702817053655126;-0,6850103965923513;0,015016251798261453;-0,0003044980292016621;1,4018168455168293e-20;0,027412145349065206;0,9442977847225111;0,05483909755287889;4,319802262769137e-20;0,5444269952496923
KR;-0,0002357520706299078;-0,0031532527348735935;0,08229150670583174;0,0022816615883051437;0,0011350096720665294;0,8036209451893448;0,06183661979966158;0,6768891384718945;0,710802918796286;0,013665423940413013;0,04041542969843448
PCG;0,006505145524020872;-0,002600253846538451;-0,1422464130384233;0,01490132880718277;-0,0008215666448157166;7,238370922588083e-07;0,25038605287529525;0,8223130703894551;0,6333288992112495;9,750397803928522e-26;0,4762582277677414
VMC;0,004711293820432154;0,0012232963846384322;0,022708719235235694;0,010078081935281853;-0,0006241957009532872;2,795761849126746e-08;0,3985824276436061;0,7901236120746675;0,9054087619000306;8,564352462123878e-28;0,5293467709686719
CTSH;0,0021334716172524853;0,0020537571771461404;0,16539306443263738;0,00979738190756237;-0,002146626032276399;0,004971069862976641;0,12476608025280805;0,3210530225092649;0,34806874034400515;5,593766292295509e-30;0,538502063003486
KMI;0,007511815862566011;0,0018089107995900662;-0,19983446899281396;0,009129771939180045;-0,0028852299310675026;2,8596719575337253e-20;0,16388331815885485;0,1703659894335711;0,24359387750543968;2,9137307033030676e-28;0,6010160417203179
ACGL;0,008533419078806;-4,8506090997258366e-05;0,1115707753069338;0,010836428688686273;-0,0007066669350057819;1,152308542899204e-18;0,9751150050630292;0,7790519384593513;0,5868360267085896;7,695930904620877e-28;0,5859981949526455
MRNA;-0,011694021665928556;0,010121787044964081;-0,41431312362849526;0,004003555769984128;0,00818254152357691;1,3263761989156775e-05;0,030481142005197713;0,2780751677166717;0,4999561917264984;0,11615258675859745;0,12859308810804504
KVUE;4,5985766169577104e-05;0,0004464053333752212;-0,02536969775083175;0,0005893388611856381;-0,0014744471556186948;0,8848491581705354;0,4282895974108011;0,10708486326646782;0,7328835805852346;0,056466841595017594;0,026915554512611295
DG;-0,0022737865941272343;-0,0045657313417348105;0,20584393778577859;0,005464175699489411;-0,0027559050409999364;0,027293972909232685;0,01259757309115852;0,34930318991613196;0,3908780667596641;1,0475172555390458e-07;0,16480029452036582
BKR;0,011598016489851051;0,004299009552678645;0,273597161123808;0,010613781773741246;-0,002513379380922222;3,8332712436667726e-20;0,033408939510751814;0,4403882826305685;0,30297866695648906;1,7774835584215175e-18;0,5388854180458225
DVN;0,0157206806888844;0,004472102564703151;-0,1871331763957107;0,014032016180090581;-0,0007380398136939335;1,2691647403447917e-18;0,12013863117089933;0,873806026222271;0,6212644524714641;2,0004261714246064e-16;0,49279088451047337
CDW;0,002451939963686388;-0,0020366557944896673;0,13042040909585223;0,012488407792663098;-0,0013869105716725516;0,0004526099118594274;0,0964823888129019;0,48343478721998046;0,41878058486670233;3,0076906220754694e-46;0,6662315974595356
