Date;Mkt-RF;SMB;HML;RF;rendimientos apple;% Fundflows
01/02/2021;1,73;0,93;-1,47;0,00%;5,67%;1018,534
02/02/2021;1,48;-0,85;-1,08;0,00%;3,85%;-3819,6
03/02/2021;0,15;0,43;0,7;0,00%;-2,09%;-763,089
04/02/2021;1,23;0,38;0,37;0,00%;-0,55%;1947,833
05/02/2021;0,58;1,07;-0,48;0,00%;0,26%;888,046
08/02/2021;0,96;2,11;0,39;0,00%;1,30%;58,147
09/02/2021;0,05;0,71;-0,17;0,00%;-1,63%;1405,874
10/02/2021;-0,08;-0,49;0,61;0,00%;-5,40%;214,584
11/02/2021;0,19;-0,22;-0,43;0,00%;0,85%;3042,213
12/02/2021;0,49;-0,14;0,49;0,00%;0,55%;1543,473
16/02/2021;-0,14;-0,61;1,89;0,00%;-2,47%;-1668,576
17/02/2021;-0,21;-0,85;0,61;0,00%;0,24%;313,945
18/02/2021;-0,63;-1,55;-0,2;0,00%;-1,36%;882,83
19/02/2021;0,16;1,79;0,72;0,00%;-0,78%;-117,196
22/02/2021;-1,13;-0,05;3,16;0,00%;-8,94%;818,894
23/02/2021;-0,15;-1,27;0,89;0,00%;-2,22%;928,732
24/02/2021;1,15;1,22;1,42;0,00%;5,99%;-368,09
25/02/2021;-2,74;-1,13;0,92;0,00%;-8,40%;-744,527
26/02/2021;-0,28;0,66;-1,58;0,00%;-0,99%;1280,829
01/03/2021;2,63;1,09;0,23;0,00%;6,16%;-3006,45
02/03/2021;-1,05;-1,09;1,23;0,00%;-4,56%;-448,048
03/03/2021;-1,57;-0,19;3,56;0,00%;-4,96%;-637,669
04/03/2021;-1,7;-1,36;1,71;0,00%;-4,98%;2517,554
05/03/2021;1,85;0,21;0,61;0,00%;-3,85%;-2954,799
08/03/2021;-0,67;0,61;3,71;0,00%;-6,02%;1055,29
09/03/2021;1,79;1,29;-3,23;0,00%;17,93%;1278,681
10/03/2021;0,68;0,78;1,82;0,00%;-0,82%;-2574,336
11/03/2021;1,44;1,61;-2,02;0,00%;4,61%;-876,3
12/03/2021;0,1;0,14;1,3;0,00%;-0,84%;-846,087
15/03/2021;0,7;-0,1;-1,29;0,00%;2,03%;531,93
16/03/2021;-0,43;-1,11;-0,83;0,00%;-4,49%;-2498,51
17/03/2021;0,33;0,47;0,33;0,00%;3,62%;-178,191
18/03/2021;-1,88;-1,75;2,18;0,00%;-7,19%;2442,274
19/03/2021;0,25;1,26;-0,99;0,00%;0,26%;4656,385
22/03/2021;0,55;-1,2;-2,21;0,00%;2,28%;116,945
23/03/2021;-1,17;-2,71;-1,04;0,00%;-1,18%;-1295,436
24/03/2021;-1,01;-1,98;1,46;0,00%;-4,94%;4265,675
25/03/2021;0,67;1,68;1,4;0,00%;1,59%;1104,24
26/03/2021;1,55;0,18;0,69;0,00%;-3,44%;662,142
29/03/2021;-0,49;-2,4;-0,23;0,00%;-1,21%;-6909,752
30/03/2021;-0,02;1,54;1,01;0,00%;3,90%;949,514
31/03/2021;0,63;1,11;-2,33;0,00%;4,96%;2484,848
01/04/2021;1,27;0,29;0;0,00%;-0,93%;3741,054
05/04/2021;1,27;-0,59;-0,71;0,00%;4,33%;-3384,7
06/04/2021;0,01;-0,31;0,1;0,00%;0,08%;-2722,836
07/04/2021;-0,12;-1,61;0,32;0,00%;-3,03%;1319,548
08/04/2021;0,62;0,59;-1,17;0,00%;1,89%;894,566
09/04/2021;0,65;-0,64;0,13;0,00%;-1,00%;-1204,867
12/04/2021;-0,05;-0,62;0,59;0,00%;3,62%;-1543,436
13/04/2021;0,41;-0,28;-1,61;0,00%;8,25%;2078,116
14/04/2021;-0,35;0,79;1,42;0,00%;-4,03%;330,289
15/04/2021;1,04;-0,44;-1,19;0,00%;0,90%;925,253
16/04/2021;0,27;-0,35;0,66;0,00%;0,13%;810,793
19/04/2021;-0,73;-0,78;0,78;0,00%;-3,46%;834,574
20/04/2021;-0,94;-1,19;-1,57;0,00%;0,61%;-975,422
21/04/2021;1,11;1,39;0,1;0,00%;3,44%;1010,047
22/04/2021;-0,77;0,65;-0,77;0,00%;-3,34%;-3765,678
23/04/2021;1,26;0,75;0,7;0,00%;1,34%;-2185,192
26/04/2021;0,43;0,87;-0,5;0,00%;1,20%;-2771,801
27/04/2021;-0,03;-0,16;0,85;0,00%;-4,64%;2651,46
28/04/2021;-0,06;0,2;0,19;0,00%;-1,48%;1440,255
29/04/2021;0,39;-1,14;1,08;0,00%;-2,54%;-83,423
30/04/2021;-0,83;-0,43;-0,32;0,00%;4,68%;3191,662
03/05/2021;0,17;0,44;1,71;0,00%;-3,52%;3127,265
04/05/2021;-0,89;-0,75;2;0,00%;-1,67%;2550,485
05/05/2021;-0,06;-0,47;1,34;0,00%;-0,39%;-5503,014
06/05/2021;0,48;-0,83;1,2;0,00%;-1,11%;-1142,941
07/05/2021;0,84;0,43;-0,1;0,00%;1,32%;-356,211
10/05/2021;-1,36;-1,68;1,69;0,00%;-6,66%;-527,781
11/05/2021;-0,63;0,96;-0,89;0,00%;-1,90%;1399,738
12/05/2021;-2,34;-1,33;0,71;0,00%;-4,52%;869,858
13/05/2021;1,02;0,26;1,14;0,00%;-3,14%;-202,7
14/05/2021;1,81;0,98;-0,15;0,00%;3,11%;-287,278
17/05/2021;-0,24;0,6;0,83;0,00%;-2,21%;-2936,597
18/05/2021;-0,69;0,26;-0,94;0,00%;0,18%;-1952,783
19/05/2021;-0,34;-0,37;-0,46;0,00%;-2,52%;-762,203
20/05/2021;1,15;-0,11;-1,43;0,00%;4,05%;-3389,503
21/05/2021;-0,04;0,22;0,98;0,00%;-1,01%;2159,107
24/05/2021;0,99;-0,37;-0,69;0,00%;4,31%;-1286,195
25/05/2021;-0,3;-0,62;-1,23;0,00%;-0,29%;-62,857
26/05/2021;0,47;1,77;0,56;0,00%;2,36%;1756,28
27/05/2021;0,28;0,8;0,95;0,00%;1,87%;439,896
28/05/2021;0,04;-0,3;-0,3;0,00%;-0,89%;1719,834
01/06/2021;0,03;1,12;1,46;0,00%;-0,21%;-3064,839
02/06/2021;0,12;-0,12;0,32;0,00%;-3,06%;2496,899
03/06/2021;-0,53;-0,53;0,72;0,00%;-5,48%;-2143,503
04/06/2021;0,89;-0,36;-0,9;0,00%;4,47%;2073,262
07/06/2021;0,15;1,57;-0,96;0,00%;1,01%;-929,571
08/06/2021;0,19;1,15;-0,32;0,00%;-0,25%;-1161,064
09/06/2021;-0,3;-0,29;-0,84;0,00%;-0,80%;380,058
10/06/2021;0,4;-0,9;-2,05;0,00%;1,88%;2213,05
11/06/2021;0,37;0,67;0,18;0,00%;-0,03%;-1291,704
14/06/2021;0,15;-0,31;-1,62;0,00%;1,27%;-700,16
15/06/2021;-0,3;-0,03;1,3;0,00%;-3,01%;1063,027
16/06/2021;-0,45;0,44;0,2;0,00%;0,91%;-827,525
17/06/2021;0,01;-0,5;-3,59;0,00%;1,92%;-633,149
18/06/2021;-1,22;-0,43;-1,45;0,00%;1,08%;822,756
21/06/2021;1,34;0,59;1,06;0,00%;-0,40%;-2967,59
22/06/2021;0,58;0,04;-0,43;0,00%;0,46%;2399
23/06/2021;0,01;0,55;-0,28;0,00%;5,14%;3278,507
24/06/2021;0,69;0,66;0,23;0,00%;3,48%;1225,465
25/06/2021;0,31;-0,7;0,43;0,00%;-1,18%;488,826
28/06/2021;0,22;-0,49;-1,59;0,00%;2,47%;1876,54
29/06/2021;0;-0,24;-0,29;0,00%;-1,16%;-1218,297
30/06/2021;0,07;-0,12;0,75;0,00%;-0,15%;1496,699
01/07/2021;0,43;0,37;0,41;0,00%;-0,27%;2654,885
02/07/2021;0,56;-1,33;-0,71;0,00%;0,15%;-64,571
03/07/2021;0,56;-1,33;-0,71;0,00%;0,00%;0
04/07/2021;0,56;-1,33;-0,71;0,00%;0,00%;0
05/07/2021;0,56;-1,33;-0,71;0,00%;0,00%;0
06/07/2021;0,56;-1,33;-0,71;0,00%;-2,89%;216,875
07/07/2021;0,56;-1,33;-0,71;0,00%;-2,29%;259,735
08/07/2021;0,56;-1,33;-0,71;0,00%;1,26%;-3887,394
09/07/2021;-0,28;-0,65;-1,99;0,00%;0,63%;2885,767
12/07/2021;0,09;-0,92;0,08;0,00%;4,29%;827,581
13/07/2021;-0,86;0,15;-0,77;0,00%;-2,53%;-327,802
14/07/2021;1,25;0,61;1,57;0,00%;-2,30%;21,777
15/07/2021;0,23;-0,17;0,56;0,00%;-0,42%;1090,232
16/07/2021;-0,56;-1,13;-0,41;0,00%;-0,99%;-2064,731
19/07/2021;-0,26;-1,16;0,34;0,00%;0,31%;-2135,444
20/07/2021;-0,38;-0,35;0,79;0,00%;2,19%;1761,96
21/07/2021;-0,77;-0,23;-1,25;0,00%;-0,79%;-2392,117
22/07/2021;-1,41;0,31;-1,74;0,00%;-0,92%;-1303,681
23/07/2021;1,69;0,79;0,16;0,00%;-0,91%;-1393,498
26/07/2021;0,95;0,62;0,79;0,00%;2,19%;-329,925
27/07/2021;0,09;-1,33;-1,01;0,00%;-1,97%;-132,285
28/07/2021;0,98;-0,09;-0,47;0,00%;0,34%;3554,885
29/07/2021;0,18;-0,09;1,33;0,00%;4,59%;-219,397
30/07/2021;-0,66;-0,66;0,59;0,00%;1,45%;572,896
02/08/2021;0,27;1,41;-0,65;0,00%;3,22%;1775,284
03/08/2021;0,41;-0,01;0,94;0,00%;0,01%;-1531,368
04/08/2021;-0,65;-0,07;-0,17;0,00%;0,17%;-573,457
05/08/2021;-0,12;-0,15;-0,41;0,00%;0,52%;-1953,922
06/08/2021;0,73;-0,47;0,92;0,00%;-2,20%;-463,834
07/08/2022;0,73;-0,47;0,92;0,00%;0,00%;0
08/08/2023;0,73;-0,47;0,92;0,00%;0,00%;0
09/08/2021;-0,39;-0,62;-1,56;0,00%;2,08%;1593,121
10/08/2021;0,74;1,14;-0,1;0,00%;-0,53%;574,8
11/08/2021;0,09;0,05;1,88;0,00%;-0,31%;265,554
12/08/2021;0,09;0,05;1,88;0,00%;2,02%;266,218
13/08/2021;0,09;0,05;1,88;0,00%;-0,70%;445,121
16/08/2021;0,01;-0,36;-0,26;0,00%;-4,42%;757,945
17/08/2021;0,06;-0,01;1,82;0,00%;-3,03%;6034,892
18/08/2021;0,19;-0,01;1,41;0,00%;3,44%;865,616
19/08/2021;0,24;-0,59;-0,4;0,00%;-2,28%;-2854,965
20/08/2021;0;-0,85;-0,24;0,00%;1,00%;307,864
23/08/2021;-0,05;-0,86;0,05;0,00%;3,76%;-1817,927
24/08/2021;-0,8;-0,45;-0,11;0,00%;0,31%;-178,883
25/08/2021;-0,95;0,11;-0,18;0,00%;0,39%;-783,781
26/08/2021;-0,15;-0,79;-0,82;0,00%;-1,42%;-224,436
27/08/2021;0,92;1;-0,48;0,00%;1,52%;-22,314
30/08/2021;1,08;0,94;-0,85;0,00%;2,63%;472,722
31/08/2021;0,41;0,36;0,36;0,00%;0,66%;2170,439
01/09/2021;0,26;-0,04;0,36;0,00%;-0,22%;4470,994
02/09/2021;-0,65;-0,39;-0,32;0,00%;-0,23%;-1942,677
03/09/2021;1,07;1,63;0,3;0,00%;0,16%;747,674
07/09/2021;0,35;-0,34;-1,37;0,00%;2,60%;430,343
08/09/2021;-0,13;0,44;-0,05;0,00%;0,13%;4627,576
09/09/2021;0,11;0,59;-0,94;0,00%;0,13%;-4351,1
10/09/2021;0,36;0,1;-0,04;0,00%;-2,50%;763,055
13/09/2021;-0,01;-0,38;-0,26;0,00%;0,91%;2338,437
14/09/2021;-0,36;-0,14;-0,09;0,00%;0,20%;2723,229
15/09/2021;-0,34;-0,81;0,08;0,00%;1,51%;1442,96
16/09/2021;-0,27;0,23;0,09;0,00%;0,16%;3313,346
17/09/2021;-0,76;-0,1;0,02;0,00%;0,33%;-402,363
20/09/2021;0,14;-0,05;1,34;0,00%;-3,94%;-2450,762
21/09/2021;-0,66;-0,51;-0,97;0,00%;1,25%;-3060,275
22/09/2021;0,88;0,02;0,63;0,00%;1,69%;0
23/09/2021;-0,03;0,04;-0,55;0,00%;0,22%;109,469
24/09/2021;-0,72;0,99;-0,05;0,00%;2,72%;66,481
27/09/2021;-1,87;-0,58;0,23;0,00%;2,17%;-66,579
28/09/2021;0,05;0,45;-0,67;0,00%;-1,76%;-442,634
29/09/2021;1;0,18;0,53;0,00%;0,48%;563,735
30/09/2021;1,28;0,36;0,93;0,00%;-0,75%;-1433,407
01/10/2021;0,08;-0,47;0,7;0,00%;-0,03%;-1502,27
04/10/2021;-0,1;1,25;2,43;0,00%;0,81%;-1519,528
05/10/2021;-2,18;-0,44;1,75;0,00%;-0,12%;-107,135
06/10/2021;0,03;-0,3;0,8;0,00%;0,28%;1407,567
07/10/2021;-1,02;0,32;-0,77;0,00%;1,38%;-2196,117
08/10/2021;1,1;0,4;0,5;0,00%;-1,03%;-745,588
11/10/2021;-1,43;-0,03;2,33;0,00%;0,82%;1466,45
12/10/2021;1,05;-0,52;-0,07;0,00%;1,72%;-695,586
13/10/2021;0,33;-0,87;-0,49;0,00%;0,66%;1040,852
14/10/2021;1,01;0,53;-0,17;0,00%;0,89%;587,259
15/10/2021;-0,28;-0,61;1,12;0,00%;2,98%;464,598
18/10/2021;-0,72;0,31;-0,28;0,00%;3,16%;1983,679
19/10/2021;-0,06;0,64;-0,44;0,00%;-0,68%;-1028,728
20/10/2021;0,43;0,14;-1,06;0,00%;0,18%;608,288
21/10/2021;1,65;-0,34;-0,27;0,00%;3,21%;1130,594
22/10/2021;0,63;-1,2;0,3;0,00%;1,74%;657,755
25/10/2021;0,41;-0,25;-0,01;0,00%;11,92%;-2220,393
26/10/2021;0,71;-0,49;-0,23;0,00%;-0,63%;1752,873
27/10/2021;0,34;-0,02;1,19;0,00%;1,89%;2143,767
28/10/2021;0,37;0,21;-0,95;0,00%;3,71%;-363,059
29/10/2021;-0,25;-0,24;1,01;0,00%;3,37%;1099,926
01/11/2021;0,58;0,49;-0,15;0,00%;8,15%;2112,516
02/11/2021;0,04;-0,7;-0,31;0,00%;-3,07%;-23,004
03/11/2021;-0,76;-0,74;-1,18;0,00%;3,51%;-623,379
04/11/2021;1,14;0,88;-0,5;0,00%;1,31%;1115,381
05/11/2021;0,22;0,2;-0,83;0,00%;-0,64%;-210,035
08/11/2021;0,51;2,02;0,44;0,00%;-4,96%;327,97
09/11/2021;0,24;-0,29;-0,54;0,00%;-12,77%;-1172,373
10/11/2021;0,8;1,45;-0,12;0,00%;4,25%;1238,456
11/11/2021;0,39;-0,02;-1,37;0,00%;-0,42%;579,508
12/11/2021;0,38;0,69;1,19;0,00%;-2,87%;-2504,84
15/11/2021;0,18;0,02;0,07;0,00%;-1,96%;327,071
16/11/2021;-0,35;-0,18;0,45;0,00%;4,00%;-2266,196
17/11/2021;-1,07;-0,65;0,93;0,00%;3,20%;750,535
18/11/2021;0,24;0,54;0,33;0,00%;0,68%;-1029,509
19/11/2021;0,74;-0,32;-0,91;0,00%;3,64%;-774,81
22/11/2021;-0,02;-0,53;0,71;0,00%;1,73%;-3282,539
23/11/2021;0,5;0,04;-0,72;0,00%;-4,22%;1963,423
24/11/2021;-0,47;-0,56;-0,25;0,00%;0,63%;-374,608
26/11/2021;0,06;-0,58;-0,07;0,00%;-3,10%;586,687
29/11/2021;-0,2;-0,17;-1,28;0,00%;4,97%;91,743
30/11/2021;-0,61;-0,54;2,76;0,00%;0,68%;3090,816
01/12/2021;-0,03;-0,52;1,75;0,00%;-4,45%;3465,982
02/12/2021;0,3;0,03;-0,87;0,00%;-0,96%;-3154,998
03/12/2021;-2,22;-1,23;-0,92;0,00%;-6,64%;2994,446
06/12/2021;1,11;-1,02;-0,79;0,00%;-0,59%;-3037,332
07/12/2021;-1,95;0,52;-1,13;0,00%;4,15%;2637,235
08/12/2021;-1,61;-0,79;1,11;0,00%;1,62%;2106,569
09/12/2021;1,51;0,71;1,27;0,00%;-6,29%;-1737,425
10/12/2021;-1,21;-1,13;1,07;0,00%;1,31%;4452,859
13/12/2021;1,19;0,76;0,63;0,00%;-5,10%;2259,423
14/12/2021;2,22;0,2;-1,79;0,00%;-0,82%;6343,496
15/12/2021;0,47;0,66;-0,83;0,00%;1,81%;2731,844
16/12/2021;-1,07;-1,37;1,57;0,00%;-5,16%;-6658,713
17/12/2021;0,7;-0,83;0,5;0,00%;0,61%;3195,516
20/12/2021;-1,04;-0,31;-0,98;0,00%;-3,56%;-1886,398
21/12/2021;-0,76;-0,68;1,64;0,00%;4,20%;955,195
22/12/2021;1,62;0,39;-1,91;0,00%;7,23%;2801,023
23/12/2021;-1,2;-1,6;2,78;0,00%;5,60%;-1333,074
27/12/2021;-0,65;1,88;-2,33;0,00%;2,49%;-2518,039
28/12/2021;-1,27;-0,16;-0,41;0,00%;-0,50%;3054,039
29/12/2021;2,06;0,82;0,19;0,00%;-0,21%;2836,432
30/12/2021;0,97;0,26;-0,36;0,00%;-1,47%;1360,536
31/12/2021;0,71;0,35;-0,48;0,00%;-1,28%;2689,37
03/01/2022;1,22;-0,11;0,29;0,00%;12,69%;5554,761
04/01/2022;-0,27;-0,59;0,81;0,00%;-4,27%;-2962,314
05/01/2022;0,06;-0,07;0,17;0,00%;-5,50%;-2578,635
06/01/2022;-0,15;0,11;-0,4;0,00%;-2,18%;1498,562
07/01/2022;-0,31;0,05;0,53;0,00%;-3,61%;-2877,496
10/01/2022;0,73;0,34;0,78;0,00%;2,99%;396,161
11/01/2022;-0,29;-0,82;3,62;0,00%;0,59%;581,748
12/01/2022;-2,28;-1,46;2,6;0,00%;3,85%;-305,278
13/01/2022;0;0,2;1,75;0,00%;-6,99%;-1412,961
14/01/2022;-0,48;-1,32;2,02;0,00%;1,74%;-905,45
18/01/2022;-0,15;-0,23;-0,28;0,00%;-1,84%;-209,123
19/01/2022;1,1;-0,08;-0,3;0,00%;-3,44%;-4265,287
20/01/2022;0,12;-0,89;0,5;0,00%;0,06%;-1061,656
21/01/2022;-1,57;0,3;2,41;0,00%;-5,40%;89,363
24/01/2022;0,08;0,18;0,54;0,00%;-1,48%;-1884,985
25/01/2022;-2,08;-1,03;1,37;0,00%;-1,26%;351,667
26/01/2022;-1,01;-0,33;-0,67;0,00%;2,05%;-1172,442
27/01/2022;-1,14;-0,86;-0,23;0,00%;-12,28%;-1430,857
28/01/2022;-2,1;0,28;0,49;0,00%;2,06%;-3665,935
31/01/2022;0,53;1,81;-0,25;0,00%;10,14%;-1789,404
01/02/2022;-1,43;-0,62;2,79;0,00%;-0,59%;-6955,154
02/02/2022;-0,3;-1,08;0,09;0,00%;-2,79%;-1450,437
03/02/2022;-0,79;-1,64;0,79;0,00%;-1,62%;3523,005
04/02/2022;2,45;-0,14;-2,07;0,00%;3,55%;1517,763
07/02/2022;2,34;1,31;-2,86;0,00%;-1,74%;-875,108
08/02/2022;0,87;0,05;0,65;0,00%;1,60%;290,629
09/02/2022;0,48;-1,75;0,72;0,00%;1,08%;-1645,719
10/02/2022;-2,49;-0,05;2,18;0,00%;-2,99%;709,085
11/02/2022;0,89;-0,02;-0,6;0,00%;-5,05%;0
14/02/2022;-0,25;0,53;0,23;0,00%;1,82%;-1344,307
15/02/2022;1,02;0,68;-0,28;0,00%;5,19%;-2458,941
16/02/2022;1,61;0,23;-1,95;0,00%;0,10%;-736,001
17/02/2022;-1,69;-0,15;1,23;0,00%;-5,23%;357,21
18/02/2022;-1,92;0,6;2,13;0,00%;-2,24%;1857,778
22/02/2022;-0,35;0,22;-0,59;0,00%;-4,23%;-5664,442
23/02/2022;1,87;1,32;-1,42;0,00%;-7,25%;4876,709
24/02/2022;-0,02;-0,09;0,31;0,00%;4,69%;1940,137
25/02/2022;-2,28;-0,28;1,1;0,00%;1,13%;-3125,106
28/02/2022;-0,87;-0,09;0,94;0,00%;7,21%;6981,368
01/03/2022;-1,18;-0,49;0,11;0,00%;-0,70%;-1244,549
02/03/2022;-1,96;-0,2;1,26;0,00%;1,78%;-2149,75
03/03/2022;1,89;1,51;-3,86;0,00%;-4,73%;-328,473
04/03/2022;2,23;-0,42;1,22;0,00%;-0,12%;1437,874
07/03/2022;0,05;0,64;-0,5;0,00%;-4,11%;-280,993
08/03/2022;-1,57;-0,1;-0,81;0,00%;2,44%;5391,49
09/03/2022;1,81;0,42;1,34;0,00%;4,11%;-2249,393
10/03/2022;-0,88;-0,57;1,52;0,00%;-2,44%;-4486,631
11/03/2022;-1,1;-0,66;0,68;0,00%;-5,26%;680,81
14/03/2022;-3,12;0,58;0,89;0,00%;-3,71%;-1155,074
15/03/2022;-0,52;1,01;0,32;0,00%;4,53%;-1251,036
16/03/2022;2,8;0,32;-2,09;0,00%;4,67%;915,734
17/03/2022;-0,47;0,11;1,16;0,00%;3,66%;653,158
18/03/2022;-1,49;-0,44;1,79;0,00%;3,81%;3041,687
21/03/2022;-1,06;-1,33;1,77;0,00%;1,73%;3178,792
22/03/2022;2,15;-0,12;-2,39;0,00%;7,61%;-3688,633
23/03/2022;2,61;0,8;-1,83;0,00%;0,52%;1842,689
24/03/2022;1,43;0,29;-1,09;0,00%;1,47%;577,126
25/03/2022;1,33;0,28;-1,85;0,00%;-0,32%;-1238,459
28/03/2022;-0,18;-1,1;1,59;0,00%;7,73%;-724,207
29/03/2022;1,31;0,04;-1,16;0,00%;0,70%;820,551
30/03/2022;-1,26;-0,64;0,38;0,00%;-0,51%;2930,192
31/03/2022;1,42;-0,09;-0,79;0,00%;-1,51%;2017,786
01/04/2022;0,27;-0,59;2,18;0,00%;0,65%;3566,357
04/04/2022;0,73;-0,56;-1,7;0,00%;5,46%;-6273,667
05/04/2022;1,45;1,54;-1,92;0,00%;-4,85%;-821,953
06/04/2022;-0,83;-1,28;0,4;0,00%;-4,26%;-789,215
07/04/2022;-1,55;0,71;-0,44;0,00%;1,09%;200,969
08/04/2022;0,39;0,69;-0,59;0,10%;-3,05%;-2310,05
11/04/2022;0,94;-0,05;-1,88;0,10%;-4,95%;3243,432
12/04/2022;-1,54;-0,97;0,84;0,10%;1,12%;-2968,796
13/04/2022;-1,24;-0,66;1,09;0,10%;3,53%;-526
14/04/2022;0,33;-0,61;-0,13;0,10%;-3,73%;-3302,669
18/04/2022;-0,39;-1;2,24;0,10%;1,94%;3525,306
19/04/2022;-1,53;0,28;1,06;0,10%;2,35%;-3743,502
20/04/2022;-0,29;0,54;0,46;0,10%;-5,08%;22,243
21/04/2022;1,4;0,93;-0,71;0,10%;3,18%;666,898
22/04/2022;-1,28;0,03;1,41;0,10%;-0,37%;1358,044
25/04/2022;-0,21;-0,81;1,8;0,10%;-0,70%;2300,067
26/04/2022;1,77;0,59;-0,95;0,10%;-12,99%;-878,156
27/04/2022;-0,28;0,19;1,26;0,10%;0,58%;-1769,377
28/04/2022;-1,75;-0,72;0,41;0,10%;-0,46%;-3337,594
29/04/2022;-2,74;0,31;-0,16;0,10%;-0,77%;1624,657
02/05/2022;0,71;0,43;-1,84;0,10%;3,63%;2863,875
03/05/2022;-3;-0,67;1,79;0,10%;0,70%;-2921,568
04/05/2022;0,12;-0,61;0,34;0,10%;4,66%;-333,127
05/05/2022;2,44;-0,19;-0,45;0,10%;-8,70%;-364,51
06/05/2022;-3,53;0,75;0,59;0,10%;-0,88%;-144,762
09/05/2022;0,8;0,6;-1,15;0,10%;-9,51%;-1871,506
10/05/2022;0,41;-0,16;1,62;0,10%;1,63%;5315,82
11/05/2022;3;-0,46;0,24;0,10%;-8,61%;-2953,838
12/05/2022;-3,8;-0,79;2,37;0,10%;-0,82%;471,142
13/05/2022;-0,85;-1,31;1,77;0,10%;5,55%;0
16/05/2022;-3,54;-0,5;1,37;0,10%;-6,05%;-722,946
17/05/2022;0,2;-0,23;-1,22;0,10%;5,01%;80,015
18/05/2022;-1,95;-1,11;2,59;0,10%;-7,05%;-1714,228
19/05/2022;0,17;1,29;-1,23;0,10%;-0,06%;1567,144
20/05/2022;2,76;0,89;-2,2;0,10%;-6,63%;1791,908
23/05/2022;-0,6;-0,21;1,34;0,10%;1,65%;116,881
24/05/2022;2,14;0,96;-0,05;0,10%;-7,18%;1646,986
25/05/2022;-4,04;0,21;1,53;0,10%;4,76%;1692,711
26/05/2022;-0,34;0,48;-0,8;0,10%;7,16%;2940,545
27/05/2022;-0,05;-0,11;-0,19;0,10%;7,08%;-2350,554
31/05/2022;1,74;-1,07;1,29;0,10%;-0,18%;892,977
01/06/2022;-1,23;-0,94;1,85;0,10%;-2,39%;1382,793
02/06/2022;1,22;0,78;0,21;0,10%;4,57%;-3708,094
03/06/2022;2,18;0,2;-0,62;0,10%;-9,67%;-1794,543
06/06/2022;2,58;0,37;-1,31;0,10%;1,59%;-225,808
07/06/2022;-0,71;-0,49;0,45;0,10%;0,26%;226,515
08/06/2022;-0,75;0,19;0,79;0,30%;1,24%;1372,028
09/06/2022;2,09;0,85;-2,07;0,30%;-0,90%;-884,31
10/06/2022;-1,63;0,84;0,53;0,30%;-3,17%;-3333,204
13/06/2022;0,33;-0,01;0,65;0,30%;-7,37%;-5712,719
14/06/2022;0,99;0,31;-0,14;0,30%;2,36%;-431,114
15/06/2022;-1,02;-0,09;-0,53;0,30%;5,34%;4240,394
16/06/2022;-2,44;0,31;0,26;0,30%;-8,93%;5894,144
17/06/2022;-3;0,11;0,62;0,30%;1,70%;2585,984
18/06/2023;-3;0,11;0,62;0,30%;0%;0
21/06/2022;-4,13;-0,65;0,62;0,30%;0%;3001,513
22/06/2022;-0,25;0,21;0,12;0,30%;-0,40%;-4350,211
23/06/2022;1,55;0,28;-1,65;0,30%;-0,43%;880,152
24/06/2022;-3,52;-1,17;0,03;0,30%;4,43%;-1625,899
27/06/2022;0,47;1,11;-2,63;0,30%;-0,32%;1734,069
28/06/2022;0,47;1,11;-2,63;0,30%;-5,14%;621,649
29/06/2022;2,38;-0,76;0,24;0,30%;-1,81%;152,281
30/06/2022;-0,18;0,19;-1,77;0,30%;-1,78%;57,071
01/07/2022;1,13;0,8;-3,85;0,30%;1,24%;-339,482
05/07/2022;3,11;-0,37;-0,04;0,30%;2,52%;-152,472
06/07/2022;-0,28;0,56;1,24;0,30%;-0,58%;-3532,135
07/07/2022;-2,1;-0,35;2,36;0,30%;5,38%;2241,858
08/07/2022;-0,2;-0,45;-1,3;0,30%;2,51%;-1944,999
11/07/2022;-0,96;0,41;-0,15;0,30%;-6,77%;-1574,256
12/07/2022;1,15;0,02;0,1;0,40%;-0,54%;-730,043
13/07/2022;0,49;1,81;-3,34;0,40%;1,69%;2360,276
14/07/2022;0,17;-0,74;-0,72;0,40%;0,53%;-1155,955
15/07/2022;1,77;1;-0,97;0,40%;0,74%;94,478
18/07/2022;-0,07;0,11;-0,07;0,40%;0,20%;0
19/07/2022;-1,39;-1,31;1,59;0,40%;2,05%;-897,562
20/07/2022;-0,88;0,73;0,51;0,40%;0,80%;745,752
21/07/2022;-0,39;0,45;-0,38;0,40%;9,33%;375,078
22/07/2022;-0,41;-0,26;-1;0,40%;0,20%;239,247
25/07/2022;1,95;-0,06;0,46;0,40%;-1,41%;1481,359
26/07/2022;-0,71;0,21;1,02;0,40%;-3,63%;1404,189
27/07/2022;2,8;0,9;-0,56;0,40%;5,98%;215,042
28/07/2022;0,89;1,48;-1,32;0,40%;2,19%;-1905,733
29/07/2022;0,97;0,05;-1,6;0,40%;5,62%;-1807,232
01/08/2022;-1,19;-1,09;1,38;0,40%;0,04%;1400,545
02/08/2022;0,11;-0,31;1,68;0,40%;1,11%;-1992,208
03/08/2022;-1,32;0,09;1,06;0,40%;2,24%;-1428,102
04/08/2022;2,72;0,49;-1,26;0,40%;0,40%;165,763
05/08/2022;1,19;0,07;-0,87;0,40%;-6,86%;993,887
08/08/2022;1,44;-0,95;0,45;0,40%;0,78%;1778,037
